date,session_key,meeting_key,driver_number,pit_duration,lap_number
2024-03-24T04:27:53.252000+00:00,9488,1231,10,20.3,17.0
2024-03-24T04:41:53.767000+00:00,9488,1231,23,17.7,27.0
2024-03-24T04:44:47.613000+00:00,9488,1231,3,17.7,29.0
2024-03-24T04:50:17.139000+00:00,9488,1231,20,18.1,33.0
2024-03-24T04:50:53.181000+00:00,9488,1231,16,17.3,34.0
2024-03-24T04:52:36.668000+00:00,9488,1231,11,17.2,35.0
2024-03-24T04:52:59.402000+00:00,9488,1231,27,18.1,35.0
2024-03-24T04:53:28.344000+00:00,9488,1231,24,36.8,35.0
2024-03-24T04:54:17.272000+00:00,9488,1231,22,17.5,36.0
2024-03-24T04:54:49.601000+00:00,9488,1231,77,18.9,36.0
2024-03-24T04:55:38.194000+00:00,9488,1231,18,17.9,37.0
2024-03-24T04:57:51.886000+00:00,9488,1231,81,18.5,39.0
2024-03-24T04:59:05.080000+00:00,9488,1231,4,17.6,40.0
2024-03-24T05:00:15.825000+00:00,9488,1231,55,17.7,41.0
2024-03-24T05:00:56.344000+00:00,9488,1231,14,17.9,41.0
2024-03-24T05:01:39.520000+00:00,9488,1231,10,17.6,41.0
2024-03-24T05:03:10.391000+00:00,9488,1231,31,18.0,42.0
2024-03-24T05:06:26.148000+00:00,9488,1231,63,17.9,45.0
2024-04-07T05:32:07.088000+00:00,9496,1232,1,1575.6,1.0
2024-04-07T05:32:11.228000+00:00,9496,1232,11,1577.6,1.0
2024-04-07T05:32:15.605000+00:00,9496,1232,4,1580.1,1.0
2024-04-07T05:32:17.863000+00:00,9496,1232,55,1580.0,1.0
2024-04-07T05:32:21.901000+00:00,9496,1232,14,1580.9,1.0
2024-04-07T05:32:24.731000+00:00,9496,1232,81,1580.2,1.0
2024-04-07T05:32:33.770000+00:00,9496,1232,44,1580.6,1.0
2024-04-07T05:32:37.738000+00:00,9496,1232,16,1583.3,1.0
2024-04-07T05:32:40.039000+00:00,9496,1232,63,1581.2,1.0
2024-04-07T05:32:42.543000+00:00,9496,1232,27,1580.8,1.0
2024-04-07T05:32:45.909000+00:00,9496,1232,77,1582.5,1.0
2024-04-07T05:32:50.762000+00:00,9496,1232,22,1584.5,1.0
2024-04-07T05:32:55.037000+00:00,9496,1232,31,1586.0,1.0
2024-04-07T05:32:58.104000+00:00,9496,1232,10,1586.7,1.0
2024-04-07T05:33:02.066000+00:00,9496,1232,18,1585.9,1.0
2024-04-07T05:33:05.236000+00:00,9496,1232,20,1584.6,1.0
2024-04-07T05:33:08.853000+00:00,9496,1232,2,1585.2,1.0
2024-04-07T05:33:13.702000+00:00,9496,1232,24,1582.9,1.0
2024-04-07T05:41:11.036000+00:00,9496,1232,27,23.6,5.0
2024-04-07T05:42:47.149000+00:00,9496,1232,77,24.8,6.0
2024-04-07T05:44:23.658000+00:00,9496,1232,22,23.3,7.0
2024-04-07T05:44:31.628000+00:00,9496,1232,24,23.9,7.0
2024-04-07T05:50:44.884000+00:00,9496,1232,4,23.0,11.0
2024-04-07T05:51:28.738000+00:00,9496,1232,24,26.6,11.0
2024-04-07T05:52:30.861000+00:00,9496,1232,81,23.4,12.0
2024-04-07T05:52:41.007000+00:00,9496,1232,18,23.3,12.0
2024-04-07T05:54:07.567000+00:00,9496,1232,14,22.9,13.0
2024-04-07T05:57:14.863000+00:00,9496,1232,11,22.9,15.0
2024-04-07T05:57:18.818000+00:00,9496,1232,55,23.1,15.0
2024-04-07T05:58:47.121000+00:00,9496,1232,1,23.1,16.0
2024-04-07T05:59:43.262000+00:00,9496,1232,10,23.8,16.0
2024-04-07T06:04:35.659000+00:00,9496,1232,31,23.3,19.0
2024-04-07T06:09:03.514000+00:00,9496,1232,63,23.5,22.0
2024-04-07T06:09:29.413000+00:00,9496,1232,22,23.4,22.0
2024-04-07T06:09:30.179000+00:00,9496,1232,20,26.1,22.0
2024-04-07T06:09:30.269000+00:00,9496,1232,18,23.2,22.0
2024-04-07T06:09:30.585000+00:00,9496,1232,77,25.9,22.0
2024-04-07T06:09:30.908000+00:00,9496,1232,2,25.5,22.0
2024-04-07T06:10:45.740000+00:00,9496,1232,44,23.3,23.0
2024-04-07T06:15:25.709000+00:00,9496,1232,16,23.2,26.0
2024-04-07T06:15:26.492000+00:00,9496,1232,4,23.2,26.0
2024-04-07T06:25:23.438000+00:00,9496,1232,81,22.8,32.0
2024-04-07T06:26:27.249000+00:00,9496,1232,10,23.1,32.0
2024-04-07T06:26:41.709000+00:00,9496,1232,11,22.9,33.0
2024-04-07T06:26:57.226000+00:00,9496,1232,14,23.1,33.0
2024-04-07T06:27:47.111000+00:00,9496,1232,27,23.9,33.0
2024-04-07T06:27:58.668000+00:00,9496,1232,31,24.1,33.0
2024-04-07T06:28:07.304000+00:00,9496,1232,1,23.2,34.0
2024-04-07T06:29:22.122000+00:00,9496,1232,18,22.9,34.0
2024-04-07T06:29:29.509000+00:00,9496,1232,2,24.2,34.0
2024-04-07T06:31:38.439000+00:00,9496,1232,55,23.5,36.0
2024-04-07T06:33:31.539000+00:00,9496,1232,63,22.9,37.0
2024-04-07T06:36:50.085000+00:00,9496,1232,44,23.9,39.0
2024-04-07T06:41:48.805000+00:00,9496,1232,2,23.2,41.0
2024-04-21T07:17:54.233000+00:00,9673,1233,27,23.0,8.0
2024-04-21T07:17:58.818000+00:00,9673,1233,22,23.1,8.0
2024-04-21T07:18:03.165000+00:00,9673,1233,24,23.3,8.0
2024-04-21T07:19:34.534000+00:00,9673,1233,18,23.8,9.0
2024-04-21T07:19:35.920000+00:00,9673,1233,77,22.9,9.0
2024-04-21T07:19:38.517000+00:00,9673,1233,31,23.1,9.0
2024-04-21T07:19:39.721000+00:00,9673,1233,23,23.2,9.0
2024-04-21T07:19:42.310000+00:00,9673,1233,44,22.5,9.0
2024-04-21T07:22:51.787000+00:00,9673,1233,14,23.0,11.0
2024-04-21T07:22:55.186000+00:00,9673,1233,63,22.4,11.0
2024-04-21T07:23:24.239000+00:00,9673,1233,10,39.7,11.0
2024-04-21T07:24:57.873000+00:00,9673,1233,2,23.2,12.0
2024-04-21T07:25:56.763000+00:00,9673,1233,1,22.4,13.0
2024-04-21T07:26:05.986000+00:00,9673,1233,11,22.0,13.0
2024-04-21T07:28:16.873000+00:00,9673,1233,3,22.5,14.0
2024-04-21T07:31:26.972000+00:00,9673,1233,81,22.6,16.0
2024-04-21T07:33:12.635000+00:00,9673,1233,55,22.6,17.0
2024-04-21T07:33:37.510000+00:00,9673,1233,20,22.9,17.0
2024-04-21T07:39:57.405000+00:00,9673,1233,16,22.3,21.0
2024-04-21T07:40:30.736000+00:00,9673,1233,18,22.9,21.0
2024-04-21T07:40:46.670000+00:00,9673,1233,44,22.6,21.0
2024-04-21T07:41:59.952000+00:00,9673,1233,4,22.1,22.0
2024-04-21T07:44:07.683000+00:00,9673,1233,1,22.2,23.0
2024-04-21T07:44:26.611000+00:00,9673,1233,11,22.3,23.0
2024-04-21T07:44:44.517000+00:00,9673,1233,14,22.6,23.0
2024-04-21T07:44:48.706000+00:00,9673,1233,63,22.7,23.0
2024-04-21T07:45:05.889000+00:00,9673,1233,27,23.3,23.0
2024-04-21T07:45:12.139000+00:00,9673,1233,31,23.2,23.0
2024-04-21T07:45:17.677000+00:00,9673,1233,22,22.3,23.0
2024-04-21T07:45:21.571000+00:00,9673,1233,23,23.6,23.0
2024-04-21T07:45:28.719000+00:00,9673,1233,24,25.6,23.0
2024-04-21T07:45:36.934000+00:00,9673,1233,10,23.9,23.0
2024-04-21T07:47:04.642000+00:00,9673,1233,81,22.2,24.0
2024-04-21T07:47:38.247000+00:00,9673,1233,2,22.6,24.0
2024-04-21T07:53:19.912000+00:00,9673,1233,18,93.2,26.0
2024-04-21T07:54:48.761000+00:00,9673,1233,20,25.7,27.0
2024-04-21T08:10:45.289000+00:00,9673,1233,18,34.7,35.0
2024-04-21T08:15:35.007000+00:00,9673,1233,10,22.8,38.0
2024-04-21T08:18:59.803000+00:00,9673,1233,24,23.2,40.0
2024-04-21T08:23:42.506000+00:00,9673,1233,14,23.1,43.0
2024-05-05T20:19:39.371000+00:00,9507,1234,23,22.8,10.0
2024-05-05T20:21:11.694000+00:00,9507,1234,18,23.0,11.0
2024-05-05T20:21:15.599000+00:00,9507,1234,2,22.6,11.0
2024-05-05T20:21:19.373000+00:00,9507,1234,77,23.7,11.0
2024-05-05T20:22:45.279000+00:00,9507,1234,27,23.0,12.0
2024-05-05T20:22:45.973000+00:00,9507,1234,10,22.4,12.0
2024-05-05T20:30:19.386000+00:00,9507,1234,11,21.6,17.0
2024-05-05T20:33:18.881000+00:00,9507,1234,16,21.8,19.0
2024-05-05T20:38:31.386000+00:00,9507,1234,31,22.6,22.0
2024-05-05T20:38:34.448000+00:00,9507,1234,14,22.3,22.0
2024-05-05T20:38:42.299000+00:00,9507,1234,20,23.2,22.0
2024-05-05T20:39:40.124000+00:00,9507,1234,1,22.1,23.0
2024-05-05T20:41:42.351000+00:00,9507,1234,63,22.8,24.0
2024-05-05T20:44:45.874000+00:00,9507,1234,44,22.1,26.0
2024-05-05T20:45:54.132000+00:00,9507,1234,81,22.2,27.0
2024-05-05T20:45:57.233000+00:00,9507,1234,55,22.8,27.0
2024-05-05T20:48:03.247000+00:00,9507,1234,11,22.3,28.0
2024-05-05T20:48:06.859000+00:00,9507,1234,22,22.1,28.0
2024-05-05T20:48:24.627000+00:00,9507,1234,24,23.0,28.0
2024-05-05T20:48:28.816000+00:00,9507,1234,3,22.5,28.0
2024-05-05T20:48:36.053000+00:00,9507,1234,27,22.4,28.0
2024-05-05T20:48:38.702000+00:00,9507,1234,18,22.6,28.0
2024-05-05T20:49:18.254000+00:00,9507,1234,20,29.7,28.0
2024-05-05T20:49:38.496000+00:00,9507,1234,4,22.0,29.0
2024-05-05T20:50:57.695000+00:00,9507,1234,77,22.7,29.0
2024-05-05T20:55:08.149000+00:00,9507,1234,20,30.7,31.0
2024-05-05T21:09:05.656000+00:00,9507,1234,81,30.4,40.0
2024-05-05T21:29:26.144000+00:00,9507,1234,23,22.5,53.0
2024-05-19T13:13:40.698000+00:00,9515,1235,14,31.3,7.0
2024-05-19T13:14:55.977000+00:00,9515,1235,23,30.0,8.0
2024-05-19T13:14:56.934000+00:00,9515,1235,10,30.0,8.0
2024-05-19T13:14:59.233000+00:00,9515,1235,77,30.2,8.0
2024-05-19T13:17:41.933000+00:00,9515,1235,23,33.1,9.0
2024-05-19T13:19:00.497000+00:00,9515,1235,3,30.0,11.0
2024-05-19T13:20:19.893000+00:00,9515,1235,22,29.6,12.0
2024-05-19T13:21:41.812000+00:00,9515,1235,27,29.7,13.0
2024-05-19T13:32:27.700000+00:00,9515,1235,63,29.6,21.0
2024-05-19T13:33:39.268000+00:00,9515,1235,4,29.9,22.0
2024-05-19T13:35:08.129000+00:00,9515,1235,81,29.7,23.0
2024-05-19T13:36:17.100000+00:00,9515,1235,1,30.4,24.0
2024-05-19T13:37:31.686000+00:00,9515,1235,23,38.4,23.0
2024-05-19T13:37:46.511000+00:00,9515,1235,16,30.1,25.0
2024-05-19T13:38:27.998000+00:00,9515,1235,31,30.6,25.0
2024-05-19T13:40:34.603000+00:00,9515,1235,55,30.5,27.0
2024-05-19T13:40:44.324000+00:00,9515,1235,44,29.5,27.0
2024-05-19T13:44:56.973000+00:00,9515,1235,23,31.1,28.0
2024-05-19T13:45:37.321000+00:00,9515,1235,10,30.6,30.0
2024-05-19T13:47:00.196000+00:00,9515,1235,2,31.0,31.0
2024-05-19T13:49:40.143000+00:00,9515,1235,24,30.2,33.0
2024-05-19T13:54:46.675000+00:00,9515,1235,11,29.6,37.0
2024-05-19T13:54:52.888000+00:00,9515,1235,18,29.9,37.0
2024-05-19T13:55:08.067000+00:00,9515,1235,20,31.3,37.0
2024-05-19T13:59:34.672000+00:00,9515,1235,14,30.4,40.0
2024-05-19T14:14:52.415000+00:00,9515,1235,63,29.6,52.0
2024-05-19T14:25:53.783000+00:00,9515,1235,14,29.9,59.0
2024-05-26T13:44:08.648000+00:00,9523,1236,16,2358.0,1.0
2024-05-26T13:44:10.929000+00:00,9523,1236,81,2357.6,1.0
2024-05-26T13:44:15.005000+00:00,9523,1236,55,2327.0,1.0
2024-05-26T13:44:20.326000+00:00,9523,1236,4,2365.5,1.0
2024-05-26T13:44:26.200000+00:00,9523,1236,63,2369.3,1.0
2024-05-26T13:44:31.202000+00:00,9523,1236,1,2372.6,1.0
2024-05-26T13:44:36.048000+00:00,9523,1236,44,2375.3,1.0
2024-05-26T13:44:40.843000+00:00,9523,1236,22,2377.5,1.0
2024-05-26T13:44:47.191000+00:00,9523,1236,23,2381.3,1.0
2024-05-26T13:44:50.012000+00:00,9523,1236,10,2381.8,1.0
2024-05-26T13:44:55.032000+00:00,9523,1236,18,2383.5,1.0
2024-05-26T13:45:00.056000+00:00,9523,1236,3,2385.8,1.0
2024-05-26T13:45:05.469000+00:00,9523,1236,14,2389.4,1.0
2024-05-26T13:45:09.110000+00:00,9523,1236,2,2391.6,1.0
2024-05-26T13:45:13.910000+00:00,9523,1236,77,2394.0,1.0
2024-05-26T13:45:18.455000+00:00,9523,1236,24,2386.4,1.0
2024-05-26T14:05:22.140000+00:00,9523,1236,77,24.2,15.0
2024-05-26T14:41:30.599000+00:00,9523,1236,18,24.1,42.0
2024-05-26T14:49:56.313000+00:00,9523,1236,18,28.2,48.0
2024-05-26T14:52:35.455000+00:00,9523,1236,44,24.2,51.0
2024-05-26T14:53:50.854000+00:00,9523,1236,1,23.8,52.0
2024-05-26T15:02:08.732000+00:00,9523,1236,2,24.3,57.0
2024-05-26T15:19:29.604000+00:00,9523,1236,24,24.3,70.0
2024-06-09T18:14:57.067000+00:00,9531,1237,20,30.4,7.0
2024-06-09T18:22:58.338000+00:00,9531,1237,27,24.2,12.0
2024-06-09T18:41:08.894000+00:00,9531,1237,24,25.5,24.0
2024-06-09T18:41:16.833000+00:00,9531,1237,1,24.3,25.0
2024-06-09T18:41:17.188000+00:00,9531,1237,63,24.0,25.0
2024-06-09T18:41:18.206000+00:00,9531,1237,81,23.9,25.0
2024-06-09T18:41:37.963000+00:00,9531,1237,44,23.7,25.0
2024-06-09T18:41:39.235000+00:00,9531,1237,14,25.7,25.0
2024-06-09T18:42:12.056000+00:00,9531,1237,18,24.2,25.0
2024-06-09T18:42:19.997000+00:00,9531,1237,23,24.7,25.0
2024-06-09T18:42:23.162000+00:00,9531,1237,16,24.0,25.0
2024-06-09T18:42:30.087000+00:00,9531,1237,55,27.6,25.0
2024-06-09T18:42:30.955000+00:00,9531,1237,20,26.7,25.0
2024-06-09T18:42:31.911000+00:00,9531,1237,10,24.9,25.0
2024-06-09T18:42:43.648000+00:00,9531,1237,11,33.7,25.0
2024-06-09T18:42:46.791000+00:00,9531,1237,27,24.6,25.0
2024-06-09T18:43:08.307000+00:00,9531,1237,4,23.4,26.0
2024-06-09T18:44:07.949000+00:00,9531,1237,3,30.2,26.0
2024-06-09T18:48:19.047000+00:00,9531,1237,16,47.1,28.0
2024-06-09T18:53:57.163000+00:00,9531,1237,16,24.6,31.0
2024-06-09T19:06:20.775000+00:00,9531,1237,10,24.4,40.0
2024-06-09T19:07:49.606000+00:00,9531,1237,20,24.8,41.0
2024-06-09T19:09:10.865000+00:00,9531,1237,77,24.9,42.0
2024-06-09T19:10:11.665000+00:00,9531,1237,44,24.2,43.0
2024-06-09T19:10:34.901000+00:00,9531,1237,3,23.8,43.0
2024-06-09T19:10:37.059000+00:00,9531,1237,55,24.1,43.0
2024-06-09T19:10:37.798000+00:00,9531,1237,11,24.4,43.0
2024-06-09T19:11:34.047000+00:00,9531,1237,81,23.4,44.0
2024-06-09T19:11:48.531000+00:00,9531,1237,14,24.3,44.0
2024-06-09T19:11:52.689000+00:00,9531,1237,22,25.5,44.0
2024-06-09T19:11:55.703000+00:00,9531,1237,18,25.0,44.0
2024-06-09T19:11:57.263000+00:00,9531,1237,31,24.4,44.0
2024-06-09T19:11:59.794000+00:00,9531,1237,23,24.8,44.0
2024-06-09T19:12:08.566000+00:00,9531,1237,27,24.7,44.0
2024-06-09T19:12:53.824000+00:00,9531,1237,1,24.2,45.0
2024-06-09T19:12:57.884000+00:00,9531,1237,63,25.4,45.0
2024-06-09T19:12:59.918000+00:00,9531,1237,24,65.5,44.0
2024-06-09T19:15:43.631000+00:00,9531,1237,4,23.9,47.0
2024-06-09T19:25:31.543000+00:00,9531,1237,24,28.3,52.0
2024-06-09T19:25:48.175000+00:00,9531,1237,63,28.1,54.0
2024-06-09T19:25:54.234000+00:00,9531,1237,44,28.8,54.0
2024-06-09T19:26:52.500000+00:00,9531,1237,20,26.8,54.0
2024-06-23T13:16:10.214000+00:00,9539,1238,24,22.5,9.0
2024-06-23T13:16:11.335000+00:00,9539,1238,22,22.0,9.0
2024-06-23T13:17:32.083000+00:00,9539,1238,20,23.3,10.0
2024-06-23T13:18:51.710000+00:00,9539,1238,77,22.7,11.0
2024-06-23T13:20:08.058000+00:00,9539,1238,27,22.7,12.0
2024-06-23T13:21:25.661000+00:00,9539,1238,31,21.8,13.0
2024-06-23T13:21:28.108000+00:00,9539,1238,11,22.1,13.0
2024-06-23T13:22:46.357000+00:00,9539,1238,10,26.0,14.0
2024-06-23T13:23:07.967000+00:00,9539,1238,2,22.4,14.0
2024-06-23T13:23:59.253000+00:00,9539,1238,63,25.0,15.0
2024-06-23T13:23:59.579000+00:00,9539,1238,55,22.1,15.0
2024-06-23T13:25:20.180000+00:00,9539,1238,44,21.8,16.0
2024-06-23T13:25:47.108000+00:00,9539,1238,3,22.3,16.0
2024-06-23T13:26:33.819000+00:00,9539,1238,1,21.5,17.0
2024-06-23T13:27:01.983000+00:00,9539,1238,18,21.8,17.0
2024-06-23T13:28:39.113000+00:00,9539,1238,23,23.2,18.0
2024-06-23T13:29:48.043000+00:00,9539,1238,14,21.9,19.0
2024-06-23T13:32:17.699000+00:00,9539,1238,81,22.2,21.0
2024-06-23T13:34:43.606000+00:00,9539,1238,4,21.6,23.0
2024-06-23T13:36:12.078000+00:00,9539,1238,16,22.2,24.0
2024-06-23T13:41:07.510000+00:00,9539,1238,22,22.0,27.0
2024-06-23T13:42:21.765000+00:00,9539,1238,77,22.9,28.0
2024-06-23T13:43:52.100000+00:00,9539,1238,20,28.9,29.0
2024-06-23T13:46:05.658000+00:00,9539,1238,11,21.4,31.0
2024-06-23T13:50:51.692000+00:00,9539,1238,2,22.5,34.0
2024-06-23T13:52:24.915000+00:00,9539,1238,63,22.7,36.0
2024-06-23T13:52:28.245000+00:00,9539,1238,55,22.2,36.0
2024-06-23T13:54:16.424000+00:00,9539,1238,31,21.9,37.0
2024-06-23T13:54:30.700000+00:00,9539,1238,18,23.3,37.0
2024-06-23T13:55:28.473000+00:00,9539,1238,10,21.6,38.0
2024-06-23T13:55:41.083000+00:00,9539,1238,27,22.5,38.0
2024-06-23T13:59:56.159000+00:00,9539,1238,24,24.2,41.0
2024-06-23T14:01:24.423000+00:00,9539,1238,3,22.1,42.0
2024-06-23T14:01:43.645000+00:00,9539,1238,44,21.6,43.0
2024-06-23T14:02:52.696000+00:00,9539,1238,1,22.3,44.0
2024-06-23T14:02:56.355000+00:00,9539,1238,23,21.8,43.0
2024-06-23T14:04:29.136000+00:00,9539,1238,22,22.5,44.0
2024-06-23T14:05:17.419000+00:00,9539,1238,14,22.5,45.0
2024-06-23T14:06:00.444000+00:00,9539,1238,81,22.4,46.0
2024-06-23T14:06:54.841000+00:00,9539,1238,4,22.6,47.0
2024-06-23T14:07:06.625000+00:00,9539,1238,16,21.6,47.0
2024-06-23T14:10:14.792000+00:00,9539,1238,11,21.4,49.0
2024-06-30T13:04:53.204000+00:00,9550,1239,16,31.9,1.0
2024-06-30T13:04:55.523000+00:00,9550,1239,2,31.7,1.0
2024-06-30T13:15:24.903000+00:00,9550,1239,20,21.5,10.0
2024-06-30T13:15:25.998000+00:00,9550,1239,3,21.5,10.0
2024-06-30T13:16:35.747000+00:00,9550,1239,27,22.3,11.0
2024-06-30T13:16:40.741000+00:00,9550,1239,14,21.4,11.0
2024-06-30T13:17:53.027000+00:00,9550,1239,23,21.8,12.0
2024-06-30T13:23:00.965000+00:00,9550,1239,16,21.6,16.0
2024-06-30T13:26:14.563000+00:00,9550,1239,31,22.2,19.0
2024-06-30T13:26:23.447000+00:00,9550,1239,77,21.9,19.0
2024-06-30T13:27:27.391000+00:00,9550,1239,10,21.4,20.0
2024-06-30T13:27:33.892000+00:00,9550,1239,18,21.3,20.0
2024-06-30T13:28:14.659000+00:00,9550,1239,2,22.5,20.0
2024-06-30T13:28:25.744000+00:00,9550,1239,44,21.5,21.0
2024-06-30T13:28:31.893000+00:00,9550,1239,11,21.2,21.0
2024-06-30T13:28:43.636000+00:00,9550,1239,22,21.2,21.0
2024-06-30T13:29:31.828000+00:00,9550,1239,63,21.6,22.0
2024-06-30T13:29:34.062000+00:00,9550,1239,55,21.2,22.0
2024-06-30T13:30:32.553000+00:00,9550,1239,1,21.8,23.0
2024-06-30T13:30:38.218000+00:00,9550,1239,4,21.6,23.0
2024-06-30T13:33:11.119000+00:00,9550,1239,81,20.9,25.0
2024-06-30T13:37:32.855000+00:00,9550,1239,24,23.1,28.0
2024-06-30T13:43:26.505000+00:00,9550,1239,16,22.2,33.0
2024-06-30T13:45:53.752000+00:00,9550,1239,14,33.9,35.0
2024-06-30T13:48:00.851000+00:00,9550,1239,3,21.0,37.0
2024-06-30T13:49:11.394000+00:00,9550,1239,20,21.8,38.0
2024-06-30T13:50:18.236000+00:00,9550,1239,27,21.8,39.0
2024-06-30T13:50:33.828000+00:00,9550,1239,23,21.6,39.0
2024-06-30T13:54:02.921000+00:00,9550,1239,10,22.0,42.0
2024-06-30T13:54:11.713000+00:00,9550,1239,77,21.9,42.0
2024-06-30T13:55:14.488000+00:00,9550,1239,31,21.2,43.0
2024-06-30T13:55:20.077000+00:00,9550,1239,18,21.3,43.0
2024-06-30T13:56:31.100000+00:00,9550,1239,22,23.4,44.0
2024-06-30T13:58:03.267000+00:00,9550,1239,63,21.2,46.0
2024-06-30T13:59:17.091000+00:00,9550,1239,55,21.2,47.0
2024-06-30T14:03:26.889000+00:00,9550,1239,2,22.0,49.0
2024-06-30T14:03:40.307000+00:00,9550,1239,1,25.8,51.0
2024-06-30T14:03:43.418000+00:00,9550,1239,4,21.4,51.0
2024-06-30T14:04:02.252000+00:00,9550,1239,81,20.7,51.0
2024-06-30T14:04:31.937000+00:00,9550,1239,11,27.5,51.0
2024-06-30T14:04:54.872000+00:00,9550,1239,16,20.9,51.0
2024-06-30T14:05:25.103000+00:00,9550,1239,24,21.5,51.0
2024-06-30T14:06:34.098000+00:00,9550,1239,44,27.2,53.0
2024-06-30T14:19:30.264000+00:00,9550,1239,1,22.7,64.0
2024-06-30T14:25:54.074000+00:00,9550,1239,14,22.4,68.0
2024-07-07T14:22:36.871000+00:00,9558,1240,24,29.1,12.0
2024-07-07T14:33:20.548000+00:00,9558,1240,16,28.4,19.0
2024-07-07T14:33:28.571000+00:00,9558,1240,11,28.3,19.0
2024-07-07T14:33:50.761000+00:00,9558,1240,31,28.4,19.0
2024-07-07T14:34:16.841000+00:00,9558,1240,24,29.8,19.0
2024-07-07T14:37:31.335000+00:00,9558,1240,31,28.2,21.0
2024-07-07T14:44:10.113000+00:00,9558,1240,1,28.3,26.0
2024-07-07T14:44:12.103000+00:00,9558,1240,55,29.1,26.0
2024-07-07T14:44:29.373000+00:00,9558,1240,27,29.4,26.0
2024-07-07T14:44:31.110000+00:00,9558,1240,18,29.0,26.0
2024-07-07T14:44:53.151000+00:00,9558,1240,3,28.8,26.0
2024-07-07T14:45:13.048000+00:00,9558,1240,77,30.6,26.0
2024-07-07T14:45:43.021000+00:00,9558,1240,4,28.6,27.0
2024-07-07T14:45:46.533000+00:00,9558,1240,44,28.9,27.0
2024-07-07T14:45:53.162000+00:00,9558,1240,63,32.0,27.0
2024-07-07T14:46:21.489000+00:00,9558,1240,14,29.3,27.0
2024-07-07T14:46:23.350000+00:00,9558,1240,22,30.0,27.0
2024-07-07T14:46:27.115000+00:00,9558,1240,31,29.2,26.0
2024-07-07T14:46:28.874000+00:00,9558,1240,23,34.7,27.0
2024-07-07T14:46:30.479000+00:00,9558,1240,20,30.3,27.0
2024-07-07T14:46:35.044000+00:00,9558,1240,2,32.8,27.0
2024-07-07T14:47:09.190000+00:00,9558,1240,24,29.1,26.0
2024-07-07T14:47:42.392000+00:00,9558,1240,81,29.5,28.0
2024-07-07T14:47:47.730000+00:00,9558,1240,16,29.2,27.0
2024-07-07T14:49:46.310000+00:00,9558,1240,11,32.3,28.0
2024-07-07T15:04:12.072000+00:00,9558,1240,20,29.8,37.0
2024-07-07T15:04:14.921000+00:00,9558,1240,3,29.8,37.0
2024-07-07T15:04:37.729000+00:00,9558,1240,77,31.5,37.0
2024-07-07T15:04:39.618000+00:00,9558,1240,44,30.0,38.0
2024-07-07T15:04:44.360000+00:00,9558,1240,1,29.0,38.0
2024-07-07T15:04:58.871000+00:00,9558,1240,81,29.2,38.0
2024-07-07T15:05:10.357000+00:00,9558,1240,16,29.1,37.0
2024-07-07T15:05:29.184000+00:00,9558,1240,11,29.3,37.0
2024-07-07T15:05:33.207000+00:00,9558,1240,14,29.6,38.0
2024-07-07T15:05:38.006000+00:00,9558,1240,22,29.6,38.0
2024-07-07T15:05:40.930000+00:00,9558,1240,23,29.4,38.0
2024-07-07T15:05:53.739000+00:00,9558,1240,2,29.4,38.0
2024-07-07T15:06:15.514000+00:00,9558,1240,4,30.3,39.0
2024-07-07T15:06:34.386000+00:00,9558,1240,24,33.0,37.0
2024-07-07T15:06:35.846000+00:00,9558,1240,55,29.0,39.0
2024-07-07T15:06:59.589000+00:00,9558,1240,27,30.2,39.0
2024-07-07T15:07:03.351000+00:00,9558,1240,18,29.4,39.0
2024-07-07T15:07:22.420000+00:00,9558,1240,31,29.0,38.0
2024-07-07T15:21:08.369000+00:00,9558,1240,11,28.8,47.0
2024-07-07T15:23:29.144000+00:00,9558,1240,55,28.7,50.0
2024-07-21T13:06:24.217000+00:00,9566,1241,27,22.2,2.0
2024-07-21T13:12:05.656000+00:00,9566,1241,23,22.0,6.0
2024-07-21T13:12:06.276000+00:00,9566,1241,20,21.8,6.0
2024-07-21T13:12:09.585000+00:00,9566,1241,31,21.8,6.0
2024-07-21T13:13:28.576000+00:00,9566,1241,14,22.5,7.0
2024-07-21T13:13:29.972000+00:00,9566,1241,3,21.0,7.0
2024-07-21T13:13:37.622000+00:00,9566,1241,24,21.9,7.0
2024-07-21T13:15:00.663000+00:00,9566,1241,2,21.7,8.0
2024-07-21T13:23:25.719000+00:00,9566,1241,18,23.2,14.0
2024-07-21T13:25:58.070000+00:00,9566,1241,44,21.3,16.0
2024-07-21T13:26:20.677000+00:00,9566,1241,77,22.1,16.0
2024-07-21T13:27:17.491000+00:00,9566,1241,4,21.8,17.0
2024-07-21T13:28:37.926000+00:00,9566,1241,81,21.6,18.0
2024-07-21T13:33:00.759000+00:00,9566,1241,1,22.1,21.0
2024-07-21T13:33:09.169000+00:00,9566,1241,55,21.6,21.0
2024-07-21T13:35:53.032000+00:00,9566,1241,16,21.8,23.0
2024-07-21T13:43:25.912000+00:00,9566,1241,11,21.3,28.0
2024-07-21T13:43:38.770000+00:00,9566,1241,10,21.4,28.0
2024-07-21T13:43:45.142000+00:00,9566,1241,3,21.3,28.0
2024-07-21T13:44:49.927000+00:00,9566,1241,22,21.4,29.0
2024-07-21T13:45:08.414000+00:00,9566,1241,27,22.4,29.0
2024-07-21T13:45:10.742000+00:00,9566,1241,23,23.4,29.0
2024-07-21T13:46:39.865000+00:00,9566,1241,31,21.4,30.0
